"originx","originy","widthx","widthy","totalSpatialLoss","bintype","distrib"
-0.833333333333333,-0.833333333333333,2,2,23570.2260395514,"standard","Normal"
-0.833333333333333,-0.833333333333333,2,2,50234.2045776539,"random","Normal"
-0.8,-0.8,2,2,28284.2712474623,"standard","Normal"
-0.8,-0.8,2,2,58061.3789039829,"random","Normal"
-0.766666666666667,-0.766666666666667,2,2,32998.3164553724,"standard","Normal"
-0.766666666666667,-0.766666666666667,2,2,66056.1872567896,"random","Normal"
-0.733333333333333,-0.733333333333333,2,2,37712.3616632824,"standard","Normal"
-0.733333333333333,-0.733333333333333,2,2,73266.6402562609,"random","Normal"
-0.7,-0.7,2,2,42426.4068711925,"standard","Normal"
-0.7,-0.7,2,2,79919.4231260669,"random","Normal"
-0.666666666666667,-0.666666666666667,2,2,47140.4520791034,"standard","Normal"
-0.666666666666667,-0.666666666666667,2,2,86556.1592584755,"random","Normal"
-0.633333333333333,-0.633333333333333,2,2,51854.4972870134,"standard","Normal"
-0.633333333333333,-0.633333333333333,2,2,92400.9154873185,"random","Normal"
-0.6,-0.6,2,2,56568.5424949237,"standard","Normal"
-0.6,-0.6,2,2,97810.9660661551,"random","Normal"
-0.566666666666667,-0.566666666666667,2,2,61282.5877028338,"standard","Normal"
-0.566666666666667,-0.566666666666667,2,2,103051.93669294,"random","Normal"
-0.533333333333333,-0.533333333333333,2,2,65996.6329107447,"standard","Normal"
-0.533333333333333,-0.533333333333333,2,2,108022.723062882,"random","Normal"
-0.5,-0.5,2,2,70710.6781186548,"standard","Normal"
-0.5,-0.5,2,2,112148.012567255,"random","Normal"
-0.466666666666667,-0.466666666666667,2,2,75424.7233265648,"standard","Normal"
-0.466666666666667,-0.466666666666667,2,2,116209.448753035,"random","Normal"
-0.433333333333333,-0.433333333333333,2,2,80138.7685344757,"standard","Normal"
-0.433333333333333,-0.433333333333333,2,2,119824.353072328,"random","Normal"
-0.4,-0.4,2,2,84852.8137423858,"standard","Normal"
-0.4,-0.4,2,2,123313.030684247,"random","Normal"
-0.366666666666667,-0.366666666666667,2,2,89566.8589502961,"standard","Normal"
-0.366666666666667,-0.366666666666667,2,2,126337.087761008,"random","Normal"
-0.333333333333333,-0.333333333333333,2,2,94280.9041582061,"standard","Normal"
-0.333333333333333,-0.333333333333333,2,2,128997.232403426,"random","Normal"
-0.3,-0.3,2,2,98994.949366117,"standard","Normal"
-0.3,-0.3,2,2,131526.100661303,"random","Normal"
-0.266666666666667,-0.266666666666667,2,2,103708.994574027,"standard","Normal"
-0.266666666666667,-0.266666666666667,2,2,133646.642530704,"random","Normal"
-0.233333333333333,-0.233333333333333,2,2,108423.039781937,"standard","Normal"
-0.233333333333333,-0.233333333333333,2,2,135485.627910039,"random","Normal"
-0.2,-0.2,2,2,113137.084989847,"standard","Normal"
-0.2,-0.2,2,2,137055.11810253,"random","Normal"
-0.166666666666667,-0.166666666666667,2,2,117851.130197758,"standard","Normal"
-0.166666666666667,-0.166666666666667,2,2,138439.025993737,"random","Normal"
-0.133333333333333,-0.133333333333333,2,2,122565.175405668,"standard","Normal"
-0.133333333333333,-0.133333333333333,2,2,139535.93452683,"random","Normal"
-0.1,-0.1,2,2,127279.220613578,"standard","Normal"
-0.1,-0.1,2,2,140284.677384686,"random","Normal"
-0.0666666666666667,-0.0666666666666667,2,2,131993.265821489,"standard","Normal"
-0.0666666666666667,-0.0666666666666667,2,2,140955.86827159,"random","Normal"
-0.0333333333333333,-0.0333333333333333,2,2,136707.311029399,"standard","Normal"
-0.0333333333333333,-0.0333333333333333,2,2,141298.009470721,"random","Normal"
0,0,2,2,141421.35623731,"standard","Normal"
0,0,2,2,141421.35623731,"random","Normal"
-2,-2,4,4,170923.197887914,"standard","Normal"
-2,-2,4,4,170923.197887914,"random","Normal"
-1.93333333333333,-1.93333333333333,4,4,167628.916335687,"standard","Normal"
-1.93333333333333,-1.93333333333333,4,4,177138.874494172,"random","Normal"
-1.86666666666667,-1.86666666666667,4,4,164457.911948886,"standard","Normal"
-1.86666666666667,-1.86666666666667,4,4,183949.94398657,"random","Normal"
-1.8,-1.8,4,4,161423.062805861,"standard","Normal"
-1.8,-1.8,4,4,189675.522085383,"random","Normal"
-1.73333333333333,-1.73333333333333,4,4,158538.425281233,"standard","Normal"
-1.73333333333333,-1.73333333333333,4,4,195245.11052036,"random","Normal"
-1.66666666666667,-1.66666666666667,4,4,155819.206175439,"standard","Normal"
-1.66666666666667,-1.66666666666667,4,4,200906.692158208,"random","Normal"
-1.6,-1.6,4,4,153281.671584611,"standard","Normal"
-1.6,-1.6,4,4,204607.679781707,"random","Normal"
-1.53333333333333,-1.53333333333333,4,4,150942.973310055,"standard","Normal"
-1.53333333333333,-1.53333333333333,4,4,208706.361488466,"random","Normal"
-1.46666666666667,-1.46666666666667,4,4,148820.874123213,"standard","Normal"
-1.46666666666667,-1.46666666666667,4,4,212246.474948513,"random","Normal"
-1.4,-1.4,4,4,146933.357322397,"standard","Normal"
-1.4,-1.4,4,4,215073.379453112,"random","Normal"
-1.33333333333333,-1.33333333333333,4,4,145298.115096015,"standard","Normal"
-1.33333333333333,-1.33333333333333,4,4,217164.812942452,"random","Normal"
-1.26666666666667,-1.26666666666667,4,4,143931.924982407,"standard","Normal"
-1.26666666666667,-1.26666666666667,4,4,219298.496220577,"random","Normal"
-1.2,-1.2,4,4,142849.943527432,"standard","Normal"
-1.2,-1.2,4,4,220848.529863032,"random","Normal"
-1.13333333333333,-1.13333333333333,4,4,142064.968305979,"standard","Normal"
-1.13333333333333,-1.13333333333333,4,4,221261.268846118,"random","Normal"
-1.06666666666667,-1.06666666666667,4,4,141586.738740194,"standard","Normal"
-1.06666666666667,-1.06666666666667,4,4,223057.427586595,"random","Normal"
-1,-1,4,4,141421.35623731,"standard","Normal"
-1,-1,4,4,222721.761502877,"random","Normal"
-0.933333333333333,-0.933333333333333,4,4,141570.899548295,"standard","Normal"
-0.933333333333333,-0.933333333333333,4,4,222697.338168861,"random","Normal"
-0.866666666666667,-0.866666666666667,4,4,142033.289922182,"standard","Normal"
-0.866666666666667,-0.866666666666667,4,4,222138.402151832,"random","Normal"
-0.8,-0.8,4,4,142802.425951737,"standard","Normal"
-0.8,-0.8,4,4,221024.853077952,"random","Normal"
-0.733333333333333,-0.733333333333333,4,4,143868.568214813,"standard","Normal"
-0.733333333333333,-0.733333333333333,4,4,219610.083432194,"random","Normal"
-0.666666666666667,-0.666666666666667,4,4,145218.919136522,"standard","Normal"
-0.666666666666667,-0.666666666666667,4,4,217327.365555545,"random","Normal"
-0.6,-0.6,4,4,146838.322171006,"standard","Normal"
-0.6,-0.6,4,4,214897.580566101,"random","Normal"
-0.533333333333333,-0.533333333333333,4,4,148709.999779923,"standard","Normal"
-0.533333333333333,-0.533333333333333,4,4,212267.466980892,"random","Normal"
-0.466666666666667,-0.466666666666667,4,4,150816.259774866,"standard","Normal"
-0.466666666666667,-0.466666666666667,4,4,208621.143185559,"random","Normal"
-0.4,-0.4,4,4,153139.118857524,"standard","Normal"
-0.4,-0.4,4,4,205025.199467292,"random","Normal"
-0.333333333333333,-0.333333333333333,4,4,155660.814256453,"standard","Normal"
-0.333333333333333,-0.333333333333333,4,4,200243.46557332,"random","Normal"
-0.266666666666667,-0.266666666666667,4,4,158364.194170349,"standard","Normal"
-0.266666666666667,-0.266666666666667,4,4,195440.105902369,"random","Normal"
-0.2,-0.2,4,4,161232.992503078,"standard","Normal"
-0.2,-0.2,4,4,189777.935601887,"random","Normal"
-0.133333333333333,-0.133333333333333,4,4,164252.002454205,"standard","Normal"
-0.133333333333333,-0.133333333333333,4,4,183647.406115627,"random","Normal"
-0.0666666666666667,-0.0666666666666667,4,4,167407.167649107,"standard","Normal"
-0.0666666666666667,-0.0666666666666667,4,4,176873.389513385,"random","Normal"
0,0,4,4,170685.610009436,"standard","Normal"
0,0,4,4,170685.610009436,"random","Normal"
-3,-3,6,6,214678.854814314,"standard","Normal"
-3,-3,6,6,289742.383814204,"random","Normal"
-2.9,-2.9,6,6,216408.424486686,"standard","Normal"
-2.9,-2.9,6,6,295506.095741949,"random","Normal"
-2.8,-2.8,6,6,218519.093861996,"standard","Normal"
-2.8,-2.8,6,6,301563.684804226,"random","Normal"
-2.7,-2.7,6,6,221016.584223075,"standard","Normal"
-2.7,-2.7,6,6,306321.756647953,"random","Normal"
-2.6,-2.6,6,6,223910.047619828,"standard","Normal"
-2.6,-2.6,6,6,310925.549163406,"random","Normal"
-2.5,-2.5,6,6,227211.507416994,"standard","Normal"
-2.5,-2.5,6,6,314069.722977787,"random","Normal"
-2.4,-2.4,6,6,230934.88468352,"standard","Normal"
-2.4,-2.4,6,6,316551.926642939,"random","Normal"
-2.3,-2.3,6,6,235094.501396282,"standard","Normal"
-2.3,-2.3,6,6,319184.173752532,"random","Normal"
-2.2,-2.2,6,6,239703.050797064,"standard","Normal"
-2.2,-2.2,6,6,320314.95634816,"random","Normal"
-2.1,-2.1,6,6,244769.213145425,"standard","Normal"
-2.1,-2.1,6,6,321415.628588553,"random","Normal"
-2,-2,6,6,250295.322172114,"standard","Normal"
-2,-2,6,6,321602.432972378,"random","Normal"
-1.9,-1.9,6,6,244729.849096626,"standard","Normal"
-1.9,-1.9,6,6,320704.207469179,"random","Normal"
-1.8,-1.8,6,6,239623.705548293,"standard","Normal"
-1.8,-1.8,6,6,320343.934784336,"random","Normal"
-1.7,-1.7,6,6,234974.541248908,"standard","Normal"
-1.7,-1.7,6,6,318384.223966353,"random","Normal"
-1.6,-1.6,6,6,230773.666293503,"standard","Normal"
-1.6,-1.6,6,6,316217.205131952,"random","Normal"
-1.5,-1.5,6,6,227008.386728141,"standard","Normal"
-1.5,-1.5,6,6,314182.283820215,"random","Normal"
-1.4,-1.4,6,6,223664.391070223,"standard","Normal"
-1.4,-1.4,6,6,310151.505654641,"random","Normal"
-1.3,-1.3,6,6,220727.782432543,"standard","Normal"
-1.3,-1.3,6,6,306363.833913457,"random","Normal"
-1.2,-1.2,6,6,218186.577952185,"standard","Normal"
-1.2,-1.2,6,6,301577.298459456,"random","Normal"
-1.1,-1.1,6,6,216031.685099159,"standard","Normal"
-1.1,-1.1,6,6,295873.051325246,"random","Normal"
-1,-1,6,6,214257.46376188,"standard","Normal"
-1,-1,6,6,289209.422008828,"random","Normal"
-0.9,-0.9,6,6,216036.344839,"standard","Normal"
-0.9,-0.9,6,6,295506.506450477,"random","Normal"
-0.8,-0.8,6,6,218195.879377695,"standard","Normal"
-0.8,-0.8,6,6,301403.658883632,"random","Normal"
-0.7,-0.7,6,6,220741.689238252,"standard","Normal"
-0.7,-0.7,6,6,306201.568361251,"random","Normal"
-0.6,-0.6,6,6,223682.848390165,"standard","Normal"
-0.6,-0.6,6,6,310242.654848894,"random","Normal"
-0.5,-0.5,6,6,227031.32088776,"standard","Normal"
-0.5,-0.5,6,6,313791.487840849,"random","Normal"
-0.4,-0.4,6,6,230800.984882002,"standard","Normal"
-0.4,-0.4,6,6,316649.652113534,"random","Normal"
-0.3,-0.3,6,6,235006.133834769,"standard","Normal"
-0.3,-0.3,6,6,318776.300382668,"random","Normal"
-0.2,-0.2,6,6,239659.445363237,"standard","Normal"
-0.2,-0.2,6,6,320260.968744535,"random","Normal"
-0.0999999999999996,-0.0999999999999996,6,6,244769.595910922,"standard","Normal"
-0.0999999999999996,-0.0999999999999996,6,6,321493.667578027,"random","Normal"
0,0,6,6,250338.926358285,"standard","Normal"
0,0,6,6,321436.620646623,"random","Normal"
-4,-4,8,8,317348.961675961,"standard","Normal"
-4,-4,8,8,401213.662866276,"random","Normal"
-3.86666666666667,-3.86666666666667,8,8,312990.885319969,"standard","Normal"
-3.86666666666667,-3.86666666666667,8,8,406287.039636958,"random","Normal"
-3.73333333333333,-3.73333333333333,8,8,309181.459857527,"standard","Normal"
-3.73333333333333,-3.73333333333333,8,8,411293.847367701,"random","Normal"
-3.6,-3.6,8,8,305941.2197324,"standard","Normal"
-3.6,-3.6,8,8,415477.408852421,"random","Normal"
-3.46666666666667,-3.46666666666667,8,8,303296.64929279,"standard","Normal"
-3.46666666666667,-3.46666666666667,8,8,418032.970733311,"random","Normal"
-3.33333333333333,-3.33333333333333,8,8,301277.988370187,"standard","Normal"
-3.33333333333333,-3.33333333333333,8,8,420701.69290442,"random","Normal"
-3.2,-3.2,8,8,299915.445681657,"standard","Normal"
-3.2,-3.2,8,8,422170.393245069,"random","Normal"
-3.06666666666667,-3.06666666666667,8,8,299233.966914921,"standard","Normal"
-3.06666666666667,-3.06666666666667,8,8,422530.458092451,"random","Normal"
-2.93333333333333,-2.93333333333333,8,8,299247.775345251,"standard","Normal"
-2.93333333333333,-2.93333333333333,8,8,423455.511434182,"random","Normal"
-2.8,-2.8,8,8,299956.778916021,"standard","Normal"
-2.8,-2.8,8,8,422510.505771994,"random","Normal"
-2.66666666666667,-2.66666666666667,8,8,301346.570632553,"standard","Normal"
-2.66666666666667,-2.66666666666667,8,8,421915.966120932,"random","Normal"
-2.53333333333333,-2.53333333333333,8,8,303392.022154802,"standard","Normal"
-2.53333333333333,-2.53333333333333,8,8,418217.752663214,"random","Normal"
-2.4,-2.4,8,8,306062.743496621,"standard","Normal"
-2.4,-2.4,8,8,415568.485097612,"random","Normal"
-2.26666666666667,-2.26666666666667,8,8,309328.314629553,"standard","Normal"
-2.26666666666667,-2.26666666666667,8,8,411230.768871763,"random","Normal"
-2.13333333333333,-2.13333333333333,8,8,313162.070869735,"standard","Normal"
-2.13333333333333,-2.13333333333333,8,8,406016.979131579,"random","Normal"
-2,-2,8,8,317543.295006553,"standard","Normal"
-2,-2,8,8,400688.260792575,"random","Normal"
-1.86666666666667,-1.86666666666667,8,8,313204.074422604,"standard","Normal"
-1.86666666666667,-1.86666666666667,8,8,406650.546959352,"random","Normal"
-1.73333333333333,-1.73333333333333,8,8,309414.068749479,"standard","Normal"
-1.73333333333333,-1.73333333333333,8,8,410824.330356293,"random","Normal"
-1.6,-1.6,8,8,306194.411059895,"standard","Normal"
-1.6,-1.6,8,8,415939.54631735,"random","Normal"
-1.46666666666667,-1.46666666666667,8,8,303572.178268995,"standard","Normal"
-1.46666666666667,-1.46666666666667,8,8,419330.955398874,"random","Normal"
-1.33333333333333,-1.33333333333333,8,8,301578.186179505,"standard","Normal"
-1.33333333333333,-1.33333333333333,8,8,421751.596247163,"random","Normal"
-1.2,-1.2,8,8,300243.175546461,"standard","Normal"
-1.2,-1.2,8,8,422600.359965304,"random","Normal"
-1.06666666666667,-1.06666666666667,8,8,299592.537627681,"standard","Normal"
-1.06666666666667,-1.06666666666667,8,8,423745.851640604,"random","Normal"
-0.933333333333334,-0.933333333333334,8,8,299640.80816818,"standard","Normal"
-0.933333333333334,-0.933333333333334,8,8,423659.7616745,"random","Normal"
-0.8,-0.8,8,8,300388.042312561,"standard","Normal"
-0.8,-0.8,8,8,423332.452527218,"random","Normal"
-0.666666666666667,-0.666666666666667,8,8,301819.812493379,"standard","Normal"
-0.666666666666667,-0.666666666666667,8,8,421553.513840946,"random","Normal"
-0.533333333333333,-0.533333333333333,8,8,303910.829307636,"standard","Normal"
-0.533333333333333,-0.533333333333333,8,8,419549.770072853,"random","Normal"
-0.4,-0.4,8,8,306630.443376165,"standard","Normal"
-0.4,-0.4,8,8,416179.993680841,"random","Normal"
-0.266666666666667,-0.266666666666667,8,8,309947.915783872,"standard","Normal"
-0.266666666666667,-0.266666666666667,8,8,411495.798783756,"random","Normal"
-0.133333333333333,-0.133333333333333,8,8,313836.228309516,"standard","Normal"
-0.133333333333333,-0.133333333333333,8,8,406982.917265933,"random","Normal"
0,0,8,8,318274.28519906,"standard","Normal"
0,0,8,8,401754.136719993,"random","Normal"
-5,-5,10,10,374593.902584186,"standard","Normal"
-5,-5,10,10,509407.215982544,"random","Normal"
-4.83333333333333,-4.83333333333333,10,10,375877.929499332,"standard","Normal"
-4.83333333333333,-4.83333333333333,10,10,514723.706297529,"random","Normal"
-4.66666666666667,-4.66666666666667,10,10,377937.644144686,"standard","Normal"
-4.66666666666667,-4.66666666666667,10,10,517779.236678051,"random","Normal"
-4.5,-4.5,10,10,380790.873314668,"standard","Normal"
-4.5,-4.5,10,10,521502.261213682,"random","Normal"
-4.33333333333333,-4.33333333333333,10,10,384463.43664213,"standard","Normal"
-4.33333333333333,-4.33333333333333,10,10,523653.02608257,"random","Normal"
-4.16666666666667,-4.16666666666667,10,10,388982.862465906,"standard","Normal"
-4.16666666666667,-4.16666666666667,10,10,526143.479911114,"random","Normal"
-4,-4,10,10,394368.519348006,"standard","Normal"
-4,-4,10,10,526412.138094501,"random","Normal"
-3.83333333333333,-3.83333333333333,10,10,388942.365063002,"standard","Normal"
-3.83333333333333,-3.83333333333333,10,10,525002.883892438,"random","Normal"
-3.66666666666667,-3.66666666666667,10,10,384382.755518423,"standard","Normal"
-3.66666666666667,-3.66666666666667,10,10,523994.786536479,"random","Normal"
-3.5,-3.5,10,10,380670.657920614,"standard","Normal"
-3.5,-3.5,10,10,521387.177707955,"random","Normal"
-3.33333333333333,-3.33333333333333,10,10,377778.945253286,"standard","Normal"
-3.33333333333333,-3.33333333333333,10,10,517789.282329144,"random","Normal"
-3.16666666666667,-3.16666666666667,10,10,375682.302992667,"standard","Normal"
-3.16666666666667,-3.16666666666667,10,10,514250.890597785,"random","Normal"
-3,-3,10,10,374363.555956896,"standard","Normal"
-3,-3,10,10,507633.517502886,"random","Normal"
-2.83333333333333,-2.83333333333333,10,10,375692.260952451,"standard","Normal"
-2.83333333333333,-2.83333333333333,10,10,513799.828218645,"random","Normal"
-2.66666666666667,-2.66666666666667,10,10,377798.288197213,"standard","Normal"
-2.66666666666667,-2.66666666666667,10,10,518058.034644415,"random","Normal"
-2.5,-2.5,10,10,380698.216519713,"standard","Normal"
-2.5,-2.5,10,10,522383.491587086,"random","Normal"
-2.33333333333333,-2.33333333333333,10,10,384416.747998454,"standard","Normal"
-2.33333333333333,-2.33333333333333,10,10,523708.011748163,"random","Normal"
-2.16666666666667,-2.16666666666667,10,10,388980.446109791,"standard","Normal"
-2.16666666666667,-2.16666666666667,10,10,525907.146619404,"random","Normal"
-2,-2,10,10,394407.955522418,"standard","Normal"
-2,-2,10,10,526150.180971312,"random","Normal"
-1.83333333333333,-1.83333333333333,10,10,389080.549258555,"standard","Normal"
-1.83333333333333,-1.83333333333333,10,10,525436.086018671,"random","Normal"
-1.66666666666667,-1.66666666666667,10,10,384615.579204548,"standard","Normal"
-1.66666666666667,-1.66666666666667,10,10,522645.774853728,"random","Normal"
-1.5,-1.5,10,10,380994.089284692,"standard","Normal"
-1.5,-1.5,10,10,522302.92154565,"random","Normal"
-1.33333333333333,-1.33333333333333,10,10,378189.205568067,"standard","Normal"
-1.33333333333333,-1.33333333333333,10,10,518607.703905603,"random","Normal"
-1.16666666666667,-1.16666666666667,10,10,376175.91146153,"standard","Normal"
-1.16666666666667,-1.16666666666667,10,10,515720.176236164,"random","Normal"
-1,-1,10,10,374937.301052928,"standard","Normal"
-1,-1,10,10,508962.973492035,"random","Normal"
-0.833333333333334,-0.833333333333334,10,10,376336.081471605,"standard","Normal"
-0.833333333333334,-0.833333333333334,10,10,514769.780553787,"random","Normal"
-0.666666666666667,-0.666666666666667,10,10,378509.378311718,"standard","Normal"
-0.666666666666667,-0.666666666666667,10,10,518844.526335953,"random","Normal"
-0.5,-0.5,10,10,381473.93574679,"standard","Normal"
-0.5,-0.5,10,10,522422.857166365,"random","Normal"
-0.333333333333334,-0.333333333333334,10,10,385254.611854304,"standard","Normal"
-0.333333333333334,-0.333333333333334,10,10,524712.36375001,"random","Normal"
-0.166666666666667,-0.166666666666667,10,10,389878.108172807,"standard","Normal"
-0.166666666666667,-0.166666666666667,10,10,525249.231963635,"random","Normal"
0,0,10,10,395363.161590206,"standard","Normal"
0,0,10,10,526353.264159807,"random","Normal"
-1,-1,2,2,0,"standard","Exponential"
-1,-1,2,2,0,"random","Exponential"
-0.966666666666667,-0.966666666666667,2,2,4714.04520791033,"standard","Exponential"
-0.966666666666667,-0.966666666666667,2,2,10281.8954578537,"random","Exponential"
-0.933333333333333,-0.933333333333333,2,2,9428.09041582062,"standard","Exponential"
-0.933333333333333,-0.933333333333333,2,2,20318.8457268546,"random","Exponential"
-0.9,-0.9,2,2,14142.135623731,"standard","Exponential"
-0.9,-0.9,2,2,29711.7159208795,"random","Exponential"
-0.866666666666667,-0.866666666666667,2,2,18856.1808316412,"standard","Exponential"
-0.866666666666667,-0.866666666666667,2,2,38702.0692061713,"random","Exponential"
-0.833333333333333,-0.833333333333333,2,2,23570.2260395516,"standard","Exponential"
-0.833333333333333,-0.833333333333333,2,2,47003.4351793338,"random","Exponential"
-0.8,-0.8,2,2,28284.2712474619,"standard","Exponential"
-0.8,-0.8,2,2,54959.2867983692,"random","Exponential"
-0.766666666666667,-0.766666666666667,2,2,32998.3164553723,"standard","Exponential"
-0.766666666666667,-0.766666666666667,2,2,62351.6367282828,"random","Exponential"
-0.733333333333333,-0.733333333333333,2,2,37712.3616632825,"standard","Exponential"
-0.733333333333333,-0.733333333333333,2,2,69842.1837579589,"random","Exponential"
-0.7,-0.7,2,2,42426.4068711929,"standard","Exponential"
-0.7,-0.7,2,2,76453.9131876369,"random","Exponential"
-0.666666666666667,-0.666666666666667,2,2,47140.4520791032,"standard","Exponential"
-0.666666666666667,-0.666666666666667,2,2,82607.5175387031,"random","Exponential"
-0.633333333333333,-0.633333333333333,2,2,51854.4972870135,"standard","Exponential"
-0.633333333333333,-0.633333333333333,2,2,88327.8572890905,"random","Exponential"
-0.6,-0.6,2,2,56568.5424949238,"standard","Exponential"
-0.6,-0.6,2,2,94001.112757165,"random","Exponential"
-0.566666666666667,-0.566666666666667,2,2,61282.5877028341,"standard","Exponential"
-0.566666666666667,-0.566666666666667,2,2,98984.5664723321,"random","Exponential"
-0.533333333333333,-0.533333333333333,2,2,65996.6329107444,"standard","Exponential"
-0.533333333333333,-0.533333333333333,2,2,103666.756728964,"random","Exponential"
-0.5,-0.5,2,2,70710.6781186548,"standard","Exponential"
-0.5,-0.5,2,2,108410.777764154,"random","Exponential"
-0.466666666666667,-0.466666666666667,2,2,75424.7233265651,"standard","Exponential"
-0.466666666666667,-0.466666666666667,2,2,112344.851338196,"random","Exponential"
-0.433333333333333,-0.433333333333333,2,2,80138.7685344754,"standard","Exponential"
-0.433333333333333,-0.433333333333333,2,2,116282.898666587,"random","Exponential"
-0.4,-0.4,2,2,84852.8137423857,"standard","Exponential"
-0.4,-0.4,2,2,119438.330310778,"random","Exponential"
-0.366666666666667,-0.366666666666667,2,2,89566.858950296,"standard","Exponential"
-0.366666666666667,-0.366666666666667,2,2,122706.490489289,"random","Exponential"
-0.333333333333333,-0.333333333333333,2,2,94280.9041582063,"standard","Exponential"
-0.333333333333333,-0.333333333333333,2,2,125581.347914868,"random","Exponential"
-0.3,-0.3,2,2,98994.9493661166,"standard","Exponential"
-0.3,-0.3,2,2,128372.025908044,"random","Exponential"
-0.266666666666667,-0.266666666666667,2,2,103708.994574027,"standard","Exponential"
-0.266666666666667,-0.266666666666667,2,2,130775.159186652,"random","Exponential"
-0.233333333333333,-0.233333333333333,2,2,108423.039781937,"standard","Exponential"
-0.233333333333333,-0.233333333333333,2,2,132696.34468233,"random","Exponential"
-0.2,-0.2,2,2,113137.084989848,"standard","Exponential"
-0.2,-0.2,2,2,134668.020502804,"random","Exponential"
-0.166666666666667,-0.166666666666667,2,2,117851.130197758,"standard","Exponential"
-0.166666666666667,-0.166666666666667,2,2,136381.216926326,"random","Exponential"
-0.133333333333333,-0.133333333333333,2,2,122565.175405668,"standard","Exponential"
-0.133333333333333,-0.133333333333333,2,2,137776.276951911,"random","Exponential"
-0.1,-0.1,2,2,127279.220613579,"standard","Exponential"
-0.1,-0.1,2,2,139023.811414059,"random","Exponential"
-0.0666666666666667,-0.0666666666666667,2,2,131993.265821489,"standard","Exponential"
-0.0666666666666667,-0.0666666666666667,2,2,140013.804892318,"random","Exponential"
-0.0333333333333333,-0.0333333333333333,2,2,136707.311029399,"standard","Exponential"
-0.0333333333333333,-0.0333333333333333,2,2,140851.695570063,"random","Exponential"
0,0,2,2,141421.35623731,"standard","Exponential"
0,0,2,2,141421.35623731,"random","Exponential"
-2,-2,4,4,170349.997744339,"standard","Exponential"
-2,-2,4,4,170349.997744339,"random","Exponential"
-1.93333333333333,-1.93333333333333,4,4,167094.141256246,"standard","Exponential"
-1.93333333333333,-1.93333333333333,4,4,176230.042850465,"random","Exponential"
-1.86666666666667,-1.86666666666667,4,4,163961.54227215,"standard","Exponential"
-1.86666666666667,-1.86666666666667,4,4,182155.434587522,"random","Exponential"
-1.8,-1.8,4,4,160965.07681648,"standard","Exponential"
-1.8,-1.8,4,4,187323.154582939,"random","Exponential"
-1.73333333333333,-1.73333333333333,4,4,158118.799022011,"standard","Exponential"
-1.73333333333333,-1.73333333333333,4,4,191640.724327642,"random","Exponential"
-1.66666666666667,-1.66666666666667,4,4,155437.913263853,"standard","Exponential"
-1.66666666666667,-1.66666666666667,4,4,196216.482480883,"random","Exponential"
-1.6,-1.6,4,4,152938.683043864,"standard","Exponential"
-1.6,-1.6,4,4,200031.356701694,"random","Exponential"
-1.53333333333333,-1.53333333333333,4,4,150638.257427816,"standard","Exponential"
-1.53333333333333,-1.53333333333333,4,4,203332.098312065,"random","Exponential"
-1.46666666666667,-1.46666666666667,4,4,148554.396354173,"standard","Exponential"
-1.46666666666667,-1.46666666666667,4,4,205735.463068526,"random","Exponential"
-1.4,-1.4,4,4,146705.080253098,"standard","Exponential"
-1.4,-1.4,4,4,209032.916445145,"random","Exponential"
-1.33333333333333,-1.33333333333333,4,4,145107.998491275,"standard","Exponential"
-1.33333333333333,-1.33333333333333,4,4,210949.185670481,"random","Exponential"
-1.26666666666667,-1.26666666666667,4,4,143779.925931206,"standard","Exponential"
-1.26666666666667,-1.26666666666667,4,4,212224.527129824,"random","Exponential"
-1.2,-1.2,4,4,142736.016701435,"standard","Exponential"
-1.2,-1.2,4,4,214035.758159955,"random","Exponential"
-1.13333333333333,-1.13333333333333,4,4,141989.06633577,"standard","Exponential"
-1.13333333333333,-1.13333333333333,4,4,214391.93230476,"random","Exponential"
-1.06666666666667,-1.06666666666667,4,4,141548.812703021,"standard","Exponential"
-1.06666666666667,-1.06666666666667,4,4,215215.422971089,"random","Exponential"
-1,-1,4,4,141421.35623731,"standard","Exponential"
-1,-1,4,4,215556.277796011,"random","Exponential"
-0.933333333333333,-0.933333333333333,4,4,141608.775358065,"standard","Exponential"
-0.933333333333333,-0.933333333333333,4,4,215467.396740301,"random","Exponential"
-0.866666666666667,-0.866666666666667,4,4,142108.991645859,"standard","Exponential"
-0.866666666666667,-0.866666666666667,4,4,214576.993275837,"random","Exponential"
-0.8,-0.8,4,4,142915.904666569,"standard","Exponential"
-0.8,-0.8,4,4,213506.444892479,"random","Exponential"
-0.733333333333333,-0.733333333333333,4,4,144019.776551385,"standard","Exponential"
-0.733333333333333,-0.733333333333333,4,4,213039.618386281,"random","Exponential"
-0.666666666666667,-0.666666666666667,4,4,145407.811766499,"standard","Exponential"
-0.666666666666667,-0.666666666666667,4,4,210731.119413249,"random","Exponential"
-0.6,-0.6,4,4,147064.856183365,"standard","Exponential"
-0.6,-0.6,4,4,209040.920046463,"random","Exponential"
-0.533333333333333,-0.533333333333333,4,4,148974.134939485,"standard","Exponential"
-0.533333333333333,-0.533333333333333,4,4,206542.323084052,"random","Exponential"
-0.466666666666667,-0.466666666666667,4,4,151117.958668173,"standard","Exponential"
-0.466666666666667,-0.466666666666667,4,4,204225.928084823,"random","Exponential"
-0.4,-0.4,4,4,153478.346939266,"standard","Exponential"
-0.4,-0.4,4,4,200316.705066177,"random","Exponential"
